,直辖市,副省级城市,省会城市,普通地级市
2014-2015,0.6198411415244123,0.6382246076106854,1.2069212357636896,-0.6918996943413577
2015-2016,-0.23916586957268893,-0.120240875588307,0.14404938938830225,0.04883903225456817
2016-2017,3.508737385834647,3.525911675945701,3.4243472231344327,3.8572236618655915
2017-2018,0.42625798625499844,0.4135344401999869,0.3723662212006178,-0.12355955460059517
2018-2019,-0.5569919031051537,-0.48101350132570486,-0.4651212452489392,0.10447943810787143
2019-2020,1.1161729902176274,1.1576364968881627,1.151499506897423,-0.13768564642530834
2020-2021,0.030259024996583724,-0.08539629329072683,0.04349579963968461,-0.0020980074069745637
2021-2022,0.19862592331504986,-0.21544598605989715,-0.1489077249274677,-0.035465517583514315
2022-2023,-0.7879501495551394,-0.18162811334625945,0.009151226228316732,0.016321370455339382
