source_region,target_region,rank,source_city,target_city,distance
东北地区,东北地区,1,沈阳市,大连市,0.07392871379852295
东北地区,东北地区,2,哈尔滨市,齐齐哈尔市,0.07447973638772964
东北地区,东北地区,3,沈阳市,丹东市,0.076774001121521
东北地区,东北地区,4,哈尔滨市,牡丹江市,0.07691745460033417
东北地区,东北地区,5,哈尔滨市,佳木斯市,0.0769820287823677
东北地区,东部沿海,1,沈阳市,北京市,0.07739751040935516
东北地区,东部沿海,2,沈阳市,上海市,0.07822682708501816
东北地区,东部沿海,3,哈尔滨市,北京市,0.07825994491577148
东北地区,东部沿海,4,沈阳市,南京市,0.07834917306900024
东北地区,东部沿海,5,沈阳市,秦皇岛市,0.07857052236795425
东北地区,华中地区,1,沈阳市,张家界市,0.07820232212543488
东北地区,华中地区,2,沈阳市,武汉市,0.07942028343677521
东北地区,华中地区,3,哈尔滨市,张家界市,0.07962682098150253
东北地区,华中地区,4,沈阳市,黄山市,0.08014325797557831
东北地区,华中地区,5,哈尔滨市,武汉市,0.08035234361886978
东北地区,西部地区,1,沈阳市,西安市,0.07685461640357971
东北地区,西部地区,2,沈阳市,成都市,0.07689332216978073
东北地区,西部地区,3,哈尔滨市,成都市,0.07781020551919937
东北地区,西部地区,4,哈尔滨市,西安市,0.07812362164258957
东北地区,西部地区,5,沈阳市,重庆市,0.07886049896478653
东部沿海,东北地区,1,北京市,大连市,0.07318652421236038
东部沿海,东北地区,2,北京市,哈尔滨市,0.073307566344738
东部沿海,东北地区,3,上海市,大连市,0.07465177029371262
东部沿海,东北地区,4,北京市,沈阳市,0.07506057620048523
东部沿海,东北地区,5,上海市,哈尔滨市,0.07561585307121277
东部沿海,东部沿海,1,北京市,天津市,0.07087738066911697
东部沿海,东部沿海,2,上海市,苏州市,0.07118774950504303
东部沿海,东部沿海,3,深圳市,惠州市,0.07209030538797379
东部沿海,东部沿海,4,广州市,深圳市,0.07221323251724243
东部沿海,东部沿海,5,上海市,无锡市,0.07221559435129166
东部沿海,华中地区,1,北京市,武汉市,0.07261049002408981
东部沿海,华中地区,2,上海市,武汉市,0.07289303094148636
东部沿海,华中地区,3,北京市,张家界市,0.07322380691766739
东部沿海,华中地区,4,上海市,黄山市,0.07341355085372925
东部沿海,华中地区,5,上海市,张家界市,0.07393073290586472
东部沿海,西部地区,1,北京市,成都市,0.07105141878128052
东部沿海,西部地区,2,北京市,西安市,0.07108724117279053
东部沿海,西部地区,3,上海市,西安市,0.07228615880012512
东部沿海,西部地区,4,上海市,成都市,0.07236407697200775
东部沿海,西部地区,5,北京市,重庆市,0.07244361937046051
华中地区,东北地区,1,郑州市,大连市,0.07784709334373474
华中地区,东北地区,2,武汉市,大连市,0.07829374074935913
华中地区,东北地区,3,郑州市,哈尔滨市,0.07943786680698395
华中地区,东北地区,4,武汉市,哈尔滨市,0.07958146184682846
华中地区,东北地区,5,太原市,大连市,0.07988999783992767
华中地区,东部沿海,1,合肥市,南京市,0.07526887953281403
华中地区,东部沿海,2,武汉市,深圳市,0.07586359977722168
华中地区,东部沿海,3,郑州市,北京市,0.07596214860677719
华中地区,东部沿海,4,郑州市,上海市,0.0759899914264679
华中地区,东部沿海,5,武汉市,上海市,0.07612365484237671
华中地区,华中地区,1,郑州市,洛阳市,0.0715579241514206
华中地区,华中地区,2,武汉市,宜昌市,0.07324147969484329
华中地区,华中地区,3,武汉市,襄阳市,0.07347741723060608
华中地区,华中地区,4,郑州市,开封市,0.0737016499042511
华中地区,华中地区,5,武汉市,荆州市,0.07389476150274277
华中地区,西部地区,1,郑州市,西安市,0.07390888035297394
华中地区,西部地区,2,郑州市,成都市,0.07485075294971466
华中地区,西部地区,3,武汉市,成都市,0.07491545379161835
华中地区,西部地区,4,武汉市,重庆市,0.07524273544549942
华中地区,西部地区,5,武汉市,西安市,0.07568181306123734
西部地区,东北地区,1,成都市,大连市,0.07793600112199783
西部地区,东北地区,2,成都市,哈尔滨市,0.07882553339004517
西部地区,东北地区,3,西安市,大连市,0.07898589968681335
西部地区,东北地区,4,重庆市,大连市,0.07946496456861496
西部地区,东北地区,5,成都市,沈阳市,0.08027195930480957
西部地区,东部沿海,1,成都市,上海市,0.07552424818277359
西部地区,东部沿海,2,成都市,深圳市,0.07565481215715408
西部地区,东部沿海,3,成都市,北京市,0.07595802843570709
西部地区,东部沿海,4,成都市,苏州市,0.07625662535429001
西部地区,东部沿海,5,成都市,南京市,0.07639271020889282
西部地区,华中地区,1,成都市,张家界市,0.07651086896657944
西部地区,华中地区,2,成都市,武汉市,0.07659977674484253
西部地区,华中地区,3,重庆市,张家界市,0.0771736279129982
西部地区,华中地区,4,重庆市,武汉市,0.07790164649486542
西部地区,华中地区,5,西安市,洛阳市,0.07792447507381439
西部地区,西部地区,1,成都市,重庆市,0.07237040996551514
西部地区,西部地区,2,成都市,西安市,0.07320307940244675
西部地区,西部地区,3,重庆市,成都市,0.0732036754488945
西部地区,西部地区,4,成都市,宜宾市,0.07382134348154068
西部地区,西部地区,5,成都市,绵阳市,0.07407823950052261
