city,clustering_coefficient,hierarchy
七台河市,1.1032591566534307,普通地级市
三亚市,1.0948808278785451,普通地级市
三明市,0.9036927256435758,普通地级市
三门峡市,1.0006131044152147,普通地级市
上海市,0.8743631197268505,直辖市
上饶市,0.9266427831959868,普通地级市
东莞市,0.8989059082487655,普通地级市
东营市,0.9398802633542376,普通地级市
中卫市,1.1764314671311,普通地级市
中山市,0.9064525414754746,普通地级市
临汾市,0.936718202393732,普通地级市
临沂市,0.9121379933001139,普通地级市
临沧市,1.079281230787687,普通地级市
丹东市,1.0090253031774163,普通地级市
丽水市,0.9413716149784626,普通地级市
丽江市,1.160333787389467,普通地级市
乌兰察布市,1.0273155451525133,普通地级市
乌海市,1.061133896573891,普通地级市
乌鲁木齐市,0.9210150412268537,省会城市
乐山市,0.9278863461798031,普通地级市
九江市,0.9613765839389488,普通地级市
云浮市,0.9596292729863655,普通地级市
亳州市,1.0047093148126842,普通地级市
伊春市,1.019055423494443,普通地级市
佛山市,0.881769436495351,普通地级市
佳木斯市,1.0302924843968484,普通地级市
保定市,0.8859947332525875,普通地级市
保山市,1.0610353228533098,普通地级市
信阳市,0.9163443850216452,普通地级市
儋州市,1.19313489349869,普通地级市
克拉玛依市,1.0508694696788987,普通地级市
六安市,0.9818349935844194,普通地级市
六盘水市,1.0298903738472998,普通地级市
兰州市,0.9143064817237788,省会城市
内江市,0.9894817809059366,普通地级市
包头市,0.9686408450910378,普通地级市
北京市,0.8637292165147876,直辖市
北海市,1.024260885522415,普通地级市
十堰市,0.9610056917076961,普通地级市
南京市,0.8951516671483293,副省级城市
南充市,0.9352779027448846,普通地级市
南宁市,0.9112585906250043,省会城市
南平市,0.9242022959306517,普通地级市
南昌市,0.9044476851046616,省会城市
南通市,0.9072093260211354,普通地级市
南阳市,0.9188230702994362,普通地级市
厦门市,0.912682709532149,副省级城市
双鸭山市,1.0445854180308263,普通地级市
台州市,0.9158128312679191,普通地级市
合肥市,0.888729306776025,省会城市
吉安市,0.9758325213913945,普通地级市
吉林市,0.8880257735249897,普通地级市
吐鲁番市,1.093687268530186,普通地级市
吕梁市,0.9260186469717958,普通地级市
吴忠市,1.0136404210955052,普通地级市
周口市,0.9529556007110311,普通地级市
呼伦贝尔市,1.0111196214937737,普通地级市
呼和浩特市,0.9100852560009857,省会城市
咸宁市,0.9927574183658293,普通地级市
咸阳市,0.927785329511579,普通地级市
哈密市,1.0873799657195728,普通地级市
哈尔滨市,0.9060950280273243,副省级城市
唐山市,0.9073106888834375,普通地级市
商丘市,0.9021701256873554,普通地级市
商洛市,0.9385170732408294,普通地级市
嘉兴市,0.9033654818262227,普通地级市
嘉峪关市,1.1084265469219512,普通地级市
四平市,0.9902017181951663,普通地级市
固原市,1.1739833828254485,普通地级市
大同市,0.9748181514545161,普通地级市
大庆市,0.952921705730573,普通地级市
大连市,0.9132954014253664,副省级城市
天水市,1.0718059151601176,普通地级市
天津市,0.8872480165303931,直辖市
太原市,0.8894434915806628,省会城市
威海市,0.9524556493629527,普通地级市
娄底市,0.9541425248949662,普通地级市
孝感市,0.9298786595027717,普通地级市
宁德市,0.9298228575052339,普通地级市
宁波市,0.8944360917213342,副省级城市
安庆市,0.9799505480200571,普通地级市
安康市,1.02917053777903,普通地级市
安阳市,0.9282109244453869,普通地级市
安顺市,1.024786748312855,普通地级市
定西市,1.0786605374579301,普通地级市
宜宾市,0.9746462279199475,普通地级市
宜昌市,0.9661284365310779,普通地级市
宜春市,0.9189387494694992,普通地级市
宝鸡市,0.9761155506385748,普通地级市
宣城市,0.9743428528626656,普通地级市
宿州市,0.9938778425755198,普通地级市
宿迁市,0.9446513349704234,普通地级市
山南市,0,普通地级市
岳阳市,0.9401114128453822,普通地级市
崇左市,0,普通地级市
巴中市,1.0216268206568762,普通地级市
巴彦淖尔市,1.0102799119110732,普通地级市
常州市,0.911700558400218,普通地级市
常德市,0.9876612287863763,普通地级市
平凉市,0.9830618730405526,普通地级市
平顶山市,0.9503719773996138,普通地级市
广元市,1.0139207988503918,普通地级市
广安市,1.012416149288747,普通地级市
广州市,0.8756530176044104,副省级城市
庆阳市,1.0176755831625364,普通地级市
廊坊市,0.9106095941991148,普通地级市
延安市,1.0485085820833724,普通地级市
开封市,0.923134785238568,普通地级市
张家口市,0.9319858893136571,普通地级市
张家界市,1.1269459737136425,普通地级市
张掖市,1.035391449377305,普通地级市
徐州市,0.9160547313736812,普通地级市
德州市,0.9529065627565154,普通地级市
德阳市,0.9393123286983905,普通地级市
忻州市,0.9698351843510927,普通地级市
怀化市,0.993429159029606,普通地级市
惠州市,0.9181182014839824,普通地级市
成都市,0.8720303170682187,副省级城市
扬州市,0.9270176543968004,普通地级市
承德市,0.9826307864004329,普通地级市
抚州市,0.9815502524804975,普通地级市
抚顺市,0.9760518073041166,普通地级市
拉萨市,1.0245297362875165,省会城市
揭阳市,0.9622741855441036,普通地级市
攀枝花市,1.0697267975497171,普通地级市
新乡市,0.9021888502305632,普通地级市
新余市,0.9969844251152924,普通地级市
无锡市,0.8980700951477967,普通地级市
日喀则市,1.368730076759953,普通地级市
日照市,0.9673096521516258,普通地级市
