city,clustering_coefficient,hierarchy
七台河市,1.0663867098880813,普通地级市
三亚市,1.0222517627814445,普通地级市
三明市,0.9680056507208221,普通地级市
三门峡市,0.9951672998787207,普通地级市
上海市,0.9112702774384674,直辖市
上饶市,0.9467388966541286,普通地级市
东莞市,0.9229789066439532,普通地级市
东营市,0.9822430260248203,普通地级市
中卫市,1.1550447753397615,普通地级市
中山市,0.946572157189953,普通地级市
临汾市,0.9590080418714315,普通地级市
临沂市,0.9485756890932927,普通地级市
临沧市,1.0424324684505708,普通地级市
丹东市,1.0274634042266442,普通地级市
丽水市,0.9859728876557036,普通地级市
丽江市,1.1623772593434891,普通地级市
乌兰察布市,1.0380667447348562,普通地级市
乌海市,1.0595165140347669,普通地级市
乌鲁木齐市,0.9669571469556884,省会城市
乐山市,0.9985460015889123,普通地级市
九江市,0.9651395842337125,普通地级市
云浮市,1.0108588622674264,普通地级市
亳州市,1.002463138625536,普通地级市
伊春市,1.0514644790961583,普通地级市
佛山市,0.9215995295425556,普通地级市
佳木斯市,1.025140800482816,普通地级市
保定市,0.9216516255887263,普通地级市
保山市,1.0800931782930685,普通地级市
信阳市,0.9844274444693946,普通地级市
儋州市,1.0715320493620644,普通地级市
克拉玛依市,1.0952942930736642,普通地级市
六安市,0.9549601065233734,普通地级市
六盘水市,1.074423557853522,普通地级市
兰州市,0.9550024970001899,省会城市
内江市,1.0082939822593746,普通地级市
包头市,0.9736388399419431,普通地级市
北京市,0.8985272708235815,直辖市
北海市,1.0534901528036107,普通地级市
十堰市,1.002970368092959,普通地级市
南京市,0.9296438987046327,副省级城市
南充市,0.9732294852293344,普通地级市
南宁市,0.9414479070880251,省会城市
南平市,0.9749041236755331,普通地级市
南昌市,0.9400231001183922,省会城市
南通市,0.9447162013818179,普通地级市
南阳市,0.9439649962383918,普通地级市
厦门市,0.9396788357908391,副省级城市
双鸭山市,1.0331344195287577,普通地级市
台州市,0.9494853130269065,普通地级市
合肥市,0.923798677985379,省会城市
吉安市,0.978287071813427,普通地级市
吉林市,0.9441354003253992,普通地级市
吐鲁番市,1.1838625875437903,普通地级市
吕梁市,0.987751525635408,普通地级市
吴忠市,1.056703146558341,普通地级市
周口市,0.9791786025227098,普通地级市
呼伦贝尔市,1.0188886409810416,普通地级市
呼和浩特市,0.952577505170991,省会城市
咸宁市,1.0243651613419436,普通地级市
咸阳市,0.9721859346241155,普通地级市
哈密市,1.0657902704517621,普通地级市
哈尔滨市,0.9442440079062218,副省级城市
唐山市,0.9365453857222487,普通地级市
商丘市,0.9608819786846702,普通地级市
商洛市,1.0644345514905706,普通地级市
嘉兴市,0.9422325414519144,普通地级市
嘉峪关市,1.2050494097046527,普通地级市
四平市,1.004818181113627,普通地级市
固原市,1.0374507214786808,普通地级市
大同市,0.9946848051755129,普通地级市
大庆市,0.9672958602157915,普通地级市
大连市,0.9477822704091123,副省级城市
天水市,1.0026811920963723,普通地级市
天津市,0.9286877390006242,直辖市
太原市,0.9285152158632655,省会城市
威海市,0.9758661243122333,普通地级市
娄底市,1.000112649341248,普通地级市
孝感市,0.9697057307569314,普通地级市
宁德市,0.979910207880504,普通地级市
宁波市,0.9325291782018199,副省级城市
安庆市,0.9703225200051604,普通地级市
安康市,1.049733015192179,普通地级市
安阳市,0.9697308828984451,普通地级市
安顺市,1.087976996111236,普通地级市
定西市,1.0448908847541338,普通地级市
宜宾市,0.9815976237335265,普通地级市
宜昌市,0.9801316450167109,普通地级市
宜春市,0.9589345746472347,普通地级市
宝鸡市,0.9880005175973863,普通地级市
宣城市,0.9509658720432492,普通地级市
宿州市,0.9653950936739667,普通地级市
宿迁市,0.9653799795999698,普通地级市
山南市,1.123608313631449,普通地级市
岳阳市,0.9720949005392032,普通地级市
崇左市,0.9871722052299228,普通地级市
巴中市,1.033150363362313,普通地级市
巴彦淖尔市,1.0408135446672075,普通地级市
常州市,0.9472670629079271,普通地级市
常德市,0.9893769059769651,普通地级市
平凉市,0.9909509332327512,普通地级市
平顶山市,0.9687789824053141,普通地级市
广元市,1.0386858530890126,普通地级市
广安市,1.0199296439199448,普通地级市
广州市,0.9161504225743673,副省级城市
庆阳市,1.0379747236421084,普通地级市
廊坊市,0.9348398561859382,普通地级市
延安市,1.0997535536090925,普通地级市
开封市,0.9854589661198438,普通地级市
张家口市,0.9789991441899805,普通地级市
张家界市,1.0847179004881589,普通地级市
张掖市,1.0548861393524853,普通地级市
徐州市,0.9533107828505452,普通地级市
德州市,0.9741771311292926,普通地级市
德阳市,0.9872592080519279,普通地级市
忻州市,0.9673615901278217,普通地级市
怀化市,0.9844199554062298,普通地级市
惠州市,0.9648060420577508,普通地级市
成都市,0.9227442803085917,普通地级市
扬州市,0.9604662476324951,普通地级市
承德市,0.9866848626926988,普通地级市
抚州市,0.9702367476146064,普通地级市
抚顺市,0.9887193092241893,普通地级市
拉萨市,1.0599774288488715,省会城市
揭阳市,0.9760951778082146,普通地级市
攀枝花市,1.1161697859283335,普通地级市
新乡市,0.9267030627867231,普通地级市
新余市,0.9964216231165917,普通地级市
无锡市,0.9369594967384648,普通地级市
日喀则市,1.2039115797884412,普通地级市
日照市,0.9849599853134716,普通地级市
昆明市,0.9478699360274757,省会城市
昌都市,1.2121442459606038,普通地级市
昭通市,1.0614024899071548,普通地级市
晋中市,0.9409445884363168,普通地级市
晋城市,0.9720079747599066,普通地级市
普洱市,1.0753072712475746,普通地级市
景德镇市,1.0289973700349997,普通地级市
曲靖市,1.015159898734958,普通地级市
朔州市,1.0276610028998052,普通地级市
朝阳市,1.0434310413115437,普通地级市
本溪市,0.9759411076499958,普通地级市
来宾市,1.0638912844573838,普通地级市
杭州市,0.9132638953405097,副省级城市
松原市,0.9968400217236524,普通地级市
林芝市,1.208707490858523,普通地级市
枣庄市,0.964750836274507,普通地级市
柳州市,0.9972735545907919,普通地级市
株洲市,0.9785053014630467,普通地级市
桂林市,0.9778328306104485,普通地级市
梅州市,0.9983755874862823,普通地级市
梧州市,1.0014827462554914,普通地级市
榆林市,0.9742749772194041,普通地级市
武威市,1.0489617523602748,普通地级市
武汉市,0.940736008594824,副省级城市
毕节市,0.9987619584622177,普通地级市
永州市,0.994708577173106,普通地级市
汉中市,1.024288238810916,普通地级市
汕头市,0.9479516367790881,普通地级市
汕尾市,1.0058401726035284,普通地级市
江门市,0.9530848183801968,普通地级市
池州市,1.0001235047304375,普通地级市
沈阳市,0.9288521727893287,副省级城市
沧州市,0.9479155621064304,普通地级市
河池市,1.0351384832900599,普通地级市
河源市,1.016419883564099,普通地级市
泉州市,0.9441860472117736,普通地级市
泰安市,0.9464399694688431,普通地级市
泰州市,0.948196464310432,普通地级市
泸州市,1.0231080553635492,普通地级市
洛阳市,0.9688332623910078,普通地级市
济南市,0.9237631495894145,副省级城市
济宁市,0.943522514695331,普通地级市
海东市,1.1869984848170865,普通地级市
海口市,0.9441973105805361,省会城市
淄博市,0.9444779005594771,普通地级市
淮北市,0.9842367829719235,普通地级市
淮南市,0.9826029291703636,普通地级市
淮安市,0.9610551487416539,普通地级市
深圳市,0.9215556554072228,副省级城市
清远市,1.0053853039205431,普通地级市
温州市,0.9376791430710384,普通地级市
渭南市,0.9791259584900305,普通地级市
湖州市,0.9705295126654809,普通地级市
湘潭市,0.9925190714104724,普通地级市
湛江市,0.9729865818459271,普通地级市
滁州市,0.957086917981801,普通地级市
滨州市,0.971970254347996,普通地级市
漯河市,0.9990586156785715,普通地级市
漳州市,0.9674450829670524,普通地级市
潍坊市,0.9283295196771877,普通地级市
潮州市,0.9997237397455816,普通地级市
濮阳市,0.9890528784288901,普通地级市
烟台市,0.950074590858171,普通地级市
焦作市,0.9633518140692369,普通地级市
牡丹江市,0.9824974995152774,普通地级市
玉林市,0.9857297393500521,普通地级市
玉溪市,1.0810759626878454,普通地级市
珠海市,0.9777780975087772,普通地级市
白城市,1.0283177743830427,普通地级市
白山市,0.9944725388364053,普通地级市
白银市,1.0598959993590322,普通地级市
百色市,1.0506133611048254,普通地级市
益阳市,1.0052997702483881,普通地级市
盐城市,0.9512424420675744,普通地级市
盘锦市,0.9922259279947792,普通地级市
眉山市,1.0161868045079194,普通地级市
石嘴山市,1.0498240549588234,普通地级市
石家庄市,0.9261699542724168,省会城市
福州市,0.9310568707501461,省会城市
秦皇岛市,0.9769288534243483,普通地级市
绍兴市,0.9491028252975913,普通地级市
绥化市,0.9777500133262881,普通地级市
绵阳市,0.9600541865812451,普通地级市
聊城市,0.9467087777801357,普通地级市
肇庆市,0.993596607666187,普通地级市
自贡市,1.0183486594414723,普通地级市
舟山市,1.0166592039882019,普通地级市
芜湖市,0.9903524010520656,普通地级市
苏州市,0.9249753879950814,普通地级市
茂名市,1.0001523504997405,普通地级市
荆州市,0.9917066228696023,普通地级市
荆门市,0.995107158433601,普通地级市
莆田市,1.0088248533525628,普通地级市
菏泽市,0.9551255614729216,普通地级市
萍乡市,0.9765678180568778,普通地级市
营口市,0.9835979832203073,普通地级市
葫芦岛市,1.0146612793916747,普通地级市
蚌埠市,1.0156154067568515,普通地级市
衡水市,0.965630122134253,普通地级市
衡阳市,0.9808248150080033,普通地级市
衢州市,1.0012466697031783,普通地级市
襄阳市,0.9739104953018224,普通地级市
西宁市,0.9886761568718812,省会城市
西安市,0.9401461434924107,副省级城市
许昌市,0.9832356598786752,普通地级市
贵港市,1.0099719059454295,普通地级市
贵阳市,0.9444080958429658,省会城市
贺州市,1.0590350836865188,普通地级市
资阳市,1.0173179025134362,普通地级市
