city,clustering_coefficient,hierarchy
七台河市,1.0840758652877045,普通地级市
三亚市,1.041155577100182,普通地级市
三明市,0.9692641937468927,普通地级市
三门峡市,1.0011538119896775,普通地级市
上海市,0.913481168709197,直辖市
上饶市,0.9558903561967038,普通地级市
东莞市,0.9331223838021555,普通地级市
东营市,0.9801582810081673,普通地级市
中卫市,1.0950346856176802,普通地级市
中山市,0.9391789503191152,普通地级市
临汾市,0.9560413737132264,普通地级市
临沂市,0.9523823628221783,普通地级市
临沧市,1.0756405630789685,普通地级市
丹东市,1.0275089298554203,普通地级市
丽水市,1.0087055976725954,普通地级市
丽江市,1.1494836988179746,普通地级市
乌兰察布市,1.0458247317112435,普通地级市
乌海市,1.1251776923594177,普通地级市
乌鲁木齐市,0.9592969394588082,省会城市
乐山市,1.0291628260619328,普通地级市
九江市,0.9798440555928828,普通地级市
云浮市,1.0249496845837096,普通地级市
亳州市,0.9849730573014761,普通地级市
伊春市,1.0583065007761308,普通地级市
佛山市,0.9218895579501049,普通地级市
佳木斯市,1.0154156918181938,普通地级市
保定市,0.9322328323982219,普通地级市
保山市,1.085642341028747,普通地级市
信阳市,0.967847036755664,普通地级市
儋州市,1.081529637172552,普通地级市
克拉玛依市,1.0966594057144736,普通地级市
六安市,0.9920423923731495,普通地级市
六盘水市,1.073426486564918,普通地级市
兰州市,0.953934385178763,省会城市
内江市,1.0232361787735216,普通地级市
包头市,0.9806889451144623,普通地级市
北京市,0.9041103594844377,直辖市
北海市,1.0599251942881251,普通地级市
十堰市,0.991867310669603,普通地级市
南京市,0.9260171326853572,副省级城市
南充市,0.9881740024098564,普通地级市
南宁市,0.9416837732912706,省会城市
南平市,0.9666742351477238,普通地级市
南昌市,0.937847770820718,省会城市
南通市,0.9410860380264265,普通地级市
南阳市,0.9518206275481654,普通地级市
厦门市,0.9431711415898314,副省级城市
双鸭山市,1.0400206743838802,普通地级市
台州市,0.9621829961623736,普通地级市
合肥市,0.9192764970257166,省会城市
吉安市,0.9829026492716162,普通地级市
吉林市,0.9741513147719223,普通地级市
吐鲁番市,1.1818107493991674,普通地级市
吕梁市,0.9699036366342835,普通地级市
吴忠市,1.0211906120626382,普通地级市
周口市,0.9510064439991147,普通地级市
呼伦贝尔市,1.0254513108792316,普通地级市
呼和浩特市,0.9553636597592409,省会城市
咸宁市,1.0045118014733263,普通地级市
咸阳市,0.9655609083363459,普通地级市
哈密市,1.05387941354072,普通地级市
哈尔滨市,0.942216326791678,副省级城市
唐山市,0.9668895200471274,普通地级市
商丘市,0.9584234461901623,普通地级市
商洛市,1.0753727863006883,普通地级市
嘉兴市,0.9425687786012454,普通地级市
嘉峪关市,1.1898580412014006,普通地级市
四平市,0.9994626132034772,普通地级市
固原市,1.0725796205840137,普通地级市
大同市,0.9860714378812174,普通地级市
大庆市,0.9703932162471488,普通地级市
大连市,0.9468065631503286,副省级城市
天水市,1.0177387719786153,普通地级市
天津市,0.9291814419576313,直辖市
太原市,0.9300583189110403,省会城市
威海市,0.9860783183568765,普通地级市
娄底市,0.9696097060029437,普通地级市
孝感市,0.9601513999659875,普通地级市
宁德市,0.9912010089428431,普通地级市
宁波市,0.9338929955185021,副省级城市
安庆市,0.9796545983588502,普通地级市
安康市,1.0560897897104835,普通地级市
安阳市,0.9719307975989535,普通地级市
安顺市,0.9907070831527188,普通地级市
定西市,1.0184653184332675,普通地级市
宜宾市,0.9967772547475533,普通地级市
宜昌市,0.9736902675911581,普通地级市
宜春市,0.963269943103162,普通地级市
宝鸡市,0.9945015957522417,普通地级市
宣城市,0.9933095104031646,普通地级市
宿州市,0.9722864392766718,普通地级市
宿迁市,0.9714690837531134,普通地级市
山南市,1.1251368009634082,普通地级市
岳阳市,0.9832323820388987,普通地级市
崇左市,0.9431558094783355,普通地级市
巴中市,1.0233424478149298,普通地级市
巴彦淖尔市,1.0547861173393103,普通地级市
常州市,0.9498996171939116,普通地级市
常德市,0.976035570679949,普通地级市
平凉市,1.010022599525404,普通地级市
平顶山市,0.9634547590123443,普通地级市
广元市,1.045274502582973,普通地级市
广安市,1.0316321658160608,普通地级市
广州市,0.918464676990281,副省级城市
庆阳市,1.0297401851581436,普通地级市
廊坊市,0.9388992443162013,普通地级市
延安市,1.0385785530684113,普通地级市
开封市,0.987097524336092,普通地级市
张家口市,0.9850767466470518,普通地级市
张家界市,1.1180496244760616,普通地级市
张掖市,1.0827962300414078,普通地级市
徐州市,0.9504751648434547,普通地级市
德州市,0.9748386720677319,普通地级市
德阳市,0.9669076860590575,普通地级市
忻州市,0.996420511860503,普通地级市
怀化市,1.0044801591019863,普通地级市
惠州市,0.963566563045794,普通地级市
成都市,0.9216342353093693,普通地级市
扬州市,0.9544341751290597,普通地级市
承德市,0.9944507152193066,普通地级市
抚州市,0.9833587807771088,普通地级市
抚顺市,0.9839546029072312,普通地级市
拉萨市,1.0583494445609236,省会城市
揭阳市,0.9823587066442281,普通地级市
攀枝花市,1.1349500763195022,普通地级市
新乡市,0.9351061851952827,普通地级市
新余市,0.9946506763183441,普通地级市
无锡市,0.9355972863437343,普通地级市
日喀则市,1.188252103521904,普通地级市
日照市,0.9636981636440746,普通地级市
昆明市,0.9402520744398847,省会城市
昌都市,1.1664813874790392,普通地级市
昭通市,1.0486737773823485,普通地级市
晋中市,0.92778076060053,普通地级市
晋城市,0.9637687860108121,普通地级市
普洱市,1.0604941399420287,普通地级市
景德镇市,1.047285369197301,普通地级市
曲靖市,0.9902058287572264,普通地级市
朔州市,1.0112084678138316,普通地级市
朝阳市,1.0251850521721646,普通地级市
本溪市,0.9784433315142324,普通地级市
来宾市,1.0321820093949194,普通地级市
杭州市,0.9135184516640165,副省级城市
松原市,0.9899202176879923,普通地级市
林芝市,1.1915048587552495,普通地级市
枣庄市,0.9682713639714077,普通地级市
柳州市,0.9990273961083693,普通地级市
株洲市,0.9801678143226156,普通地级市
桂林市,0.9795894118803115,普通地级市
梅州市,1.0130723862430795,普通地级市
梧州市,1.0292879181678667,普通地级市
榆林市,0.9832212368813211,普通地级市
武威市,1.0487738453236994,普通地级市
武汉市,0.9197249184593443,副省级城市
毕节市,1.0090426693146093,普通地级市
永州市,1.006219710953571,普通地级市
汉中市,1.0179585622280485,普通地级市
汕头市,0.9538242241831795,普通地级市
汕尾市,1.006454014414591,普通地级市
江门市,0.9656723066799304,普通地级市
池州市,1.0091488092521699,普通地级市
沈阳市,0.9319755497450191,副省级城市
沧州市,0.957356335948832,普通地级市
河池市,1.0170630464581782,普通地级市
河源市,1.0166531100901528,普通地级市
泉州市,0.9433567241445929,普通地级市
泰安市,0.9510781202723667,普通地级市
泰州市,0.9595023139024341,普通地级市
泸州市,1.0272772428250343,普通地级市
洛阳市,0.9598121289022429,普通地级市
济南市,0.9214671960393304,副省级城市
济宁市,0.9404555815273651,普通地级市
海东市,1.1012776514367018,普通地级市
海口市,0.9455719624795987,省会城市
淄博市,0.9451455233405425,普通地级市
淮北市,0.9858402317467719,普通地级市
淮南市,0.9973419613711462,普通地级市
淮安市,0.9667065458485228,普通地级市
深圳市,0.9132174358770706,副省级城市
清远市,1.0053927328323395,普通地级市
温州市,0.9309084278559754,普通地级市
渭南市,0.9680704441340539,普通地级市
湖州市,0.9831264008474999,普通地级市
湘潭市,0.9864242275749431,普通地级市
湛江市,0.9933366655707728,普通地级市
滁州市,0.9781509402474529,普通地级市
滨州市,0.9683416002669285,普通地级市
漯河市,0.9848489626608916,普通地级市
漳州市,0.9621878326196529,普通地级市
潍坊市,0.932543337958703,普通地级市
潮州市,1.0221190593873068,普通地级市
濮阳市,0.9845143704807947,普通地级市
烟台市,0.9331026559947425,普通地级市
焦作市,0.9537172416329056,普通地级市
牡丹江市,0.9893543830951528,普通地级市
玉林市,0.989784255157862,普通地级市
玉溪市,1.0558923594554235,普通地级市
珠海市,0.9739721696140677,普通地级市
白城市,1.041305970105368,普通地级市
白山市,1.0104697747533389,普通地级市
白银市,1.0483124658229608,普通地级市
百色市,1.0438466805422764,普通地级市
益阳市,1.0040866763024014,普通地级市
盐城市,0.9554244889254137,普通地级市
盘锦市,0.990587463124705,普通地级市
眉山市,1.0005146507500398,普通地级市
石嘴山市,0.9880645174606214,普通地级市
石家庄市,0.9229473324710495,省会城市
福州市,0.9317394654584339,省会城市
秦皇岛市,0.9894978025802547,普通地级市
绍兴市,0.9462169259843102,普通地级市
绥化市,0.9881527226974954,普通地级市
绵阳市,0.9771416635974687,普通地级市
聊城市,0.9427338633538233,普通地级市
肇庆市,1.0060698133895065,普通地级市
自贡市,1.018421983558832,普通地级市
舟山市,1.0441968653375566,普通地级市
芜湖市,0.9769885862119596,普通地级市
苏州市,0.924928890601965,普通地级市
茂名市,1.0029410264663896,普通地级市
荆州市,0.994941936231467,普通地级市
荆门市,0.9383725755382384,普通地级市
莆田市,1.0006155478388779,普通地级市
菏泽市,0.9368795038623229,普通地级市
萍乡市,0.9869452232845811,普通地级市
营口市,0.9805944942432753,普通地级市
葫芦岛市,1.0103836353588205,普通地级市
蚌埠市,1.0124291665943133,普通地级市
衡水市,0.9673745825775278,普通地级市
衡阳市,0.9740649054400762,普通地级市
衢州市,1.0084193455761392,普通地级市
襄阳市,0.9854443184157337,普通地级市
西宁市,0.9897126228724189,省会城市
西安市,0.9359360972895157,副省级城市
许昌市,0.9825915544294685,普通地级市
贵港市,1.001318316880498,普通地级市
贵阳市,0.9503142596738897,省会城市
贺州市,1.0526705237281173,普通地级市
资阳市,1.0598504706209484,普通地级市
赣州市,0.956145170169716,普通地级市
赤峰市,0.9539890174586265,普通地级市
辽源市,1.0384095222799854,普通地级市
辽阳市,0.9990761993951215,普通地级市
达州市,1.014496870176896,普通地级市
运城市,0.9608343363522447,普通地级市
连云港市,0.9788411264182985,普通地级市
通化市,1.0049376960459575,普通地级市
通辽市,1.0258567327330035,普通地级市
遂宁市,1.0445301683322366,普通地级市
遵义市,0.9722683211486235,普通地级市
邢台市,0.9447199533786885,普通地级市
那曲市,1.2604918837493762,普通地级市
邯郸市,0.9612070796069491,普通地级市
邵阳市,0.986749743274073,普通地级市
郑州市,0.9239564346618627,省会城市
郴州市,1.0066782514672472,普通地级市
鄂尔多斯市,1.031048365978574,普通地级市
鄂州市,1.0274881648571548,普通地级市
酒泉市,1.080067868931676,普通地级市
重庆市,0.9340111213037263,直辖市
金华市,0.930200173060197,普通地级市
金昌市,1.057563879447749,普通地级市
钦州市,1.0343061119149248,普通地级市
铁岭市,0.9694673505723412,普通地级市
铜仁市,1.0233469771994892,普通地级市
铜川市,1.1059280665089641,普通地级市
铜陵市,1.0173658760038082,普通地级市
银川市,0.975318544658313,省会城市
锦州市,0.9924596578886418,普通地级市
镇江市,0.9598585844844197,普通地级市
长春市,0.9326349697407847,副省级城市
长沙市,0.9207788292077694,省会城市
长治市,0.9366900239661621,普通地级市
阜新市,1.0179506326809908,普通地级市
阜阳市,0.9942038706359663,普通地级市
防城港市,1.100939224290391,普通地级市
阳江市,1.0322986092430646,普通地级市
阳泉市,0.976860702526137,普通地级市
陇南市,1.0407892523996543,普通地级市
随州市,1.0200194981094737,普通地级市
雅安市,1.089176438438091,普通地级市
青岛市,0.9292180068029021,副省级城市
鞍山市,0.959452217630703,普通地级市
韶关市,1.0029100065010847,普通地级市
马鞍山市,0.999130144458082,普通地级市
驻马店市,0.9772478807135913,普通地级市
鸡西市,1.0115875018960332,普通地级市
鹤壁市,1.011829386625404,普通地级市
鹤岗市,1.1297553844395822,普通地级市
鹰潭市,0.9985772670021743,普通地级市
黄冈市,0.9512525825660703,普通地级市
黄山市,1.04097105673343,普通地级市
黄石市,1.0111659800801647,普通地级市
黑河市,1.0622795925122595,普通地级市
齐齐哈尔市,1.0099465704947688,普通地级市
龙岩市,0.9894993293011553,普通地级市
